product_id,views,cart_adds,purchases,conversion_rate
29502142,11,0,0,0.00
21405589,4,0,0,0.00
19002334,2,0,0,0.00
5800808,14,0,0,0.00
5701381,2,0,0,0.00
12719676,9,0,0,0.00
11400098,5,0,0,0.00
12100606,18,0,0,0.00
10301593,5,0,0,0.00
20100167,17,0,0,0.00
15902376,2,0,0,0.00
26300200,4,0,0,0.00
2501391,2,0,0,0.00
21400622,16,0,0,0.00
8801010,7,0,0,0.00
13400002,14,0,0,0.00
51200025,2,0,0,0.00
28716198,7,0,0,0.00
9200670,12,0,0,0.00
4600117,2,0,0,0.00
1004193,15,0,0,0.00
27900073,7,0,0,0.00
36700012,2,0,0,0.00
13100361,15,0,0,0.00
34500014,2,0,0,0.00
28719500,12,0,0,0.00
26402392,11,0,0,0.00
26600494,6,0,0,0.00
1802116,15,0,0,0.00
19900055,6,0,0,0.00
29501471,4,0,0,0.00
12707297,7,0,0,0.00
6301706,5,0,0,0.00
28400923,4,0,0,0.00
24400322,7,0,0,0.00
4400561,2,0,0,0.00
26200295,6,0,0,0.00
23300404,9,0,0,0.00
28101167,4,0,0,0.00
4700008,10,0,0,0.00
10504263,2,0,0,0.00
5500295,4,0,0,0.00
19100077,3,0,0,0.00
5500098,5,0,0,0.00
17700258,6,0,0,0.00
47500034,4,0,0,0.00
7600229,2,0,0,0.00
32401888,4,0,0,0.00
14300227,6,0,0,0.00
7100815,3,0,0,0.00
22400179,14,0,0,0.00
3200113,4,0,0,0.00
21408742,6,0,0,0.00
20100170,12,0,0,0.00
28704303,10,0,0,0.00
32403948,13,0,0,0.00
6301375,13,0,0,0.00
12705995,2,0,0,0.00
14700893,4,0,0,0.00
29502146,4,0,0,0.00
14701142,5,0,0,0.00
34500012,5,0,0,0.00
45600272,4,0,0,0.00
15400143,6,0,0,0.00
8800562,2,0,0,0.00
1005094,8,0,0,0.00
23700285,2,0,0,0.00
12709321,2,0,0,0.00
12715735,2,0,0,0.00
4804147,12,0,0,0.00
31600437,3,0,0,0.00
42000040,9,0,0,0.00
26016423,10,0,0,0.00
20100147,15,0,0,0.00
57100017,2,0,0,0.00
7006236,7,0,0,0.00
6500863,6,0,0,0.00
4400592,2,0,0,0.00
47500013,2,0,0,0.00
7003524,5,0,0,0.00
13901152,2,0,0,0.00
24800287,4,0,0,0.00
3200572,6,0,0,0.00
6301258,8,0,0,0.00
22700573,6,0,0,0.00
13903112,4,0,0,0.00
26011085,2,0,0,0.00
26600656,3,0,0,0.00
51200042,2,0,0,0.00
30600075,9,0,0,0.00
22400178,7,0,0,0.00
28400933,8,0,0,0.00
7900270,26,0,0,0.00
46900033,5,0,0,0.00
25507176,2,0,0,0.00
26500010,18,0,0,0.00
12716983,3,0,0,0.00
34500026,6,0,0,0.00
13102412,2,0,0,0.00
7102061,2,0,0,0.00
29300502,6,0,0,0.00
7203701,2,0,0,0.00
12715956,6,0,0,0.00
3701581,2,0,0,0.00
26400679,3,0,0,0.00
6302239,8,0,0,0.00
13800129,4,0,0,0.00
21411253,3,0,0,0.00
36600036,8,0,0,0.00
7102078,3,0,0,0.00
12706113,4,0,0,0.00
6701114,12,0,0,0.00
3200108,14,0,0,0.00
26404987,13,0,0,0.00
2400268,20,0,0,0.00
6500755,8,0,0,0.00
26403026,4,0,0,0.00
15200110,4,0,0,0.00
17900107,10,0,0,0.00
42100076,2,0,0,0.00
12713892,29,0,0,0.00
28100902,4,0,0,0.00
26404046,8,0,0,0.00
6800867,16,0,0,0.00
28720720,9,0,0,0.00
17300181,5,0,0,0.00
12700389,12,0,0,0.00
10201290,5,0,0,0.00
28101247,2,0,0,0.00
17100177,3,0,0,0.00
12703627,2,0,0,0.00
28720754,4,0,0,0.00
24800285,2,0,0,0.00
39800218,5,0,0,0.00
54600166,4,0,0,0.00
17100020,4,0,0,0.00
15700286,6,0,0,0.00
12720198,2,0,0,0.00
34500017,4,0,0,0.00
7900159,11,0,0,0.00
28400890,2,0,0,0.00
23000084,2,0,0,0.00
7005612,11,0,0,0.00
3700941,7,0,0,0.00
15900905,2,0,0,0.00
18001657,4,0,0,0.00
21411870,10,0,0,0.00
21405629,2,0,0,0.00
9101313,48,0,0,0.00
17301063,6,0,0,0.00
20100174,5,0,0,0.00
49700013,14,0,0,0.00
12719173,2,0,0,0.00
26204808,7,0,0,0.00
21408741,2,0,0,0.00
13000241,6,0,0,0.00
10503310,8,0,0,0.00
16700388,5,0,0,0.00
24100059,6,0,0,0.00
26201606,4,0,0,0.00
26400800,8,0,0,0.00
20000091,6,0,0,0.00
26402935,2,0,0,0.00
11000228,2,0,0,0.00
26402527,3,0,0,0.00
28719213,5,0,0,0.00
1005085,5,0,0,0.00
9700136,2,0,0,0.00
28716877,2,0,0,0.00
28716616,4,0,0,0.00
17301726,8,0,0,0.00
10700266,4,0,0,0.00
2600209,29,0,0,0.00
43300185,4,0,0,0.00
10301567,2,0,0,0.00
20100175,7,0,0,0.00
26403839,3,0,0,0.00
5801215,12,0,0,0.00
21403458,5,0,0,0.00
2401313,2,0,0,0.00
6301731,4,0,0,0.00
17200656,4,0,0,0.00
5100476,6,0,0,0.00
21404658,7,0,0,0.00
34200319,6,0,0,0.00
5000153,8,0,0,0.00
42100074,4,0,0,0.00
25700118,6,0,0,0.00
12710721,2,0,0,0.00
17200947,16,0,0,0.00
20100177,10,0,0,0.00
10502420,7,0,0,0.00
18200016,2,0,0,0.00
13400331,4,0,0,0.00
28718072,2,0,0,0.00
21411044,2,0,0,0.00
18800012,11,0,0,0.00
9700053,2,0,0,0.00
15200464,6,0,0,0.00
28716614,12,0,0,0.00
17300294,5,0,0,0.00
21900025,2,0,0,0.00
7100400,2,0,0,0.00
5100446,12,0,0,0.00
19002465,6,0,0,0.00
26205210,12,0,0,0.00
26500420,12,0,0,0.00
16700581,2,0,0,0.00
18000341,2,0,0,0.00
21406917,2,0,0,0.00
32401436,4,0,0,0.00
12707809,3,0,0,0.00
1306976,9,0,0,0.00
1004306,22,0,0,0.00
1201571,15,0,0,0.00
47100029,6,0,0,0.00
6201361,3,0,0,0.00
4502107,4,0,0,0.00
26600064,2,0,0,0.00
9700343,6,0,0,0.00
13400920,3,0,0,0.00
7200606,4,0,0,0.00
26601327,12,0,0,0.00
15200926,8,0,0,0.00
34500092,6,0,0,0.00
44600128,4,0,0,0.00
25200159,3,0,0,0.00
20100173,6,0,0,0.00
12900286,2,0,0,0.00
6500971,14,0,0,0.00
11500310,4,0,0,0.00
10301388,2,0,0,0.00
6900386,6,0,0,0.00
1307260,28,0,0,0.00
3200022,6,0,0,0.00
28401071,8,0,0,0.00
12718751,4,0,0,0.00
13903418,7,0,0,0.00
17300689,2,0,0,0.00
18000017,5,0,0,0.00
21400389,2,0,0,0.00
29502885,7,0,0,0.00
34500020,3,0,0,0.00
32601212,2,0,0,0.00
34800359,4,0,0,0.00
7101930,2,0,0,0.00
32700688,4,0,0,0.00
1201558,10,0,0,0.00
1480678,8,0,0,0.00
14200233,2,0,0,0.00
28101320,2,0,0,0.00
14100652,4,0,0,0.00
17000124,3,0,0,0.00
6301592,10,0,0,0.00
38300503,12,0,0,0.00
12704058,6,0,0,0.00
28717187,2,0,0,0.00
11200395,6,0,0,0.00
32600571,3,0,0,0.00
8500441,7,0,0,0.00
34200023,25,0,0,0.00
12700821,14,0,0,0.00
28714707,4,0,0,0.00
34500093,7,0,0,0.00
13400615,6,0,0,0.00
10300848,2,0,0,0.00
28101194,2,0,0,0.00
51200035,2,0,0,0.00
29502829,4,0,0,0.00
26012843,4,0,0,0.00
12709042,4,0,0,0.00
13500015,8,0,0,0.00
21411535,4,0,0,0.00
26404001,2,0,0,0.00
32601219,2,0,0,0.00
14000066,6,0,0,0.00
57600037,3,0,0,0.00
15100070,8,0,0,0.00
17800372,2,0,0,0.00
27201629,2,0,0,0.00
22700687,2,0,0,0.00
45602193,2,0,0,0.00
14100553,6,0,0,0.00
12701226,11,0,0,0.00
27700155,6,0,0,0.00
7100049,4,0,0,0.00
26403853,2,0,0,0.00
7006172,2,0,0,0.00
17600453,6,0,0,0.00
35600102,4,0,0,0.00
26500295,4,0,0,0.00
30901142,9,0,0,0.00
27400059,2,0,0,0.00
12709678,7,0,0,0.00
20100168,5,0,0,0.00
13400399,2,0,0,0.00
1480343,6,0,0,0.00
7203611,2,0,0,0.00
7101681,4,0,0,0.00
8902377,2,0,0,0.00
7005673,2,0,0,0.00
19200111,5,0,0,0.00
23301062,6,0,0,0.00
52900080,4,0,0,0.00
15200911,10,0,0,0.00
26600063,3,0,0,0.00
30900004,4,0,0,0.00
14701213,8,0,0,0.00
1701384,13,0,0,0.00
6900740,2,0,0,0.00
47000078,12,0,0,0.00
6800719,5,0,0,0.00
13900071,10,0,0,0.00
1201385,4,0,0,0.00
12201782,2,0,0,0.00
51200092,8,0,0,0.00
34800405,3,0,0,0.00
13400903,3,0,0,0.00
5800690,2,0,0,0.00
47900012,8,0,0,0.00
28100637,2,0,0,0.00
5000042,8,0,0,0.00
6800557,3,0,0,0.00
27201644,2,0,0,0.00
26601633,5,0,0,0.00
2602185,4,0,0,0.00
4803193,8,0,0,0.00
11700196,11,0,0,0.00
33200000,2,0,0,0.00
6801311,6,0,0,0.00
3900905,12,0,0,0.00
23301077,6,0,0,0.00
6902700,2,0,0,0.00
3901134,2,0,0,0.00
16700757,9,0,0,0.00
12704403,15,0,0,0.00
43900032,4,0,0,0.00
7203625,2,0,0,0.00
28101453,2,0,0,0.00
12720439,7,0,0,0.00
7102030,2,0,0,0.00
28101086,3,0,0,0.00
19000977,4,0,0,0.00
45601035,4,0,0,0.00
24400348,4,0,0,0.00
12713106,14,0,0,0.00
15200346,17,0,0,0.00
13102442,4,0,0,0.00
26204717,2,0,0,0.00
34800441,6,0,0,0.00
23301102,14,0,0,0.00
26204307,2,0,0,0.00
5800704,6,0,0,0.00
26403471,8,0,0,0.00
19600286,34,0,0,0.00
13400133,4,0,0,0.00
3200497,14,0,0,0.00
21408947,4,0,0,0.00
20100220,5,0,0,0.00
44400110,3,0,0,0.00
28401405,7,0,0,0.00
45600810,2,0,0,0.00
6200737,3,0,0,0.00
29502461,6,0,0,0.00
12100462,2,0,0,0.00
28715318,2,0,0,0.00
6300051,15,0,0,0.00
32401988,4,0,0,0.00
30900920,7,0,0,0.00
32701060,5,0,0,0.00
44200001,14,0,0,0.00
21100122,4,0,0,0.00
21409536,2,0,0,0.00
19001212,2,0,0,0.00
6500947,2,0,0,0.00
28718134,8,0,0,0.00
12900181,2,0,0,0.00
7006146,2,0,0,0.00
34500068,4,0,0,0.00
26601639,2,0,0,0.00
8400178,6,0,0,0.00
26013689,2,0,0,0.00
12702982,6,0,0,0.00
7101565,2,0,0,0.00
40700029,13,0,0,0.00
6902346,6,0,0,0.00
14700339,16,0,0,0.00
26500198,2,0,0,0.00
18400168,10,0,0,0.00
45602655,7,0,0,0.00
28401039,13,0,0,0.00
21411774,8,0,0,0.00
23300515,6,0,0,0.00
6301981,6,0,0,0.00
34800278,2,0,0,0.00
17302124,2,0,0,0.00
14100478,3,0,0,0.00
6800322,36,0,0,0.00
19300108,19,0,0,0.00
4803002,8,0,0,0.00
7203402,2,0,0,0.00
52900044,4,0,0,0.00
36700042,7,0,0,0.00
19300075,3,0,0,0.00
21400343,2,0,0,0.00
12712169,2,0,0,0.00
5000787,2,0,0,0.00
5800729,29,0,0,0.00
26403639,3,0,0,0.00
7202940,4,0,0,0.00
12712133,2,0,0,0.00
13100748,8,0,0,0.00
2300074,12,0,0,0.00
26205642,9,0,0,0.00
2702362,13,0,0,0.00
1200239,4,0,0,0.00
1700475,2,0,0,0.00
12719346,3,0,0,0.00
1305915,25,0,0,0.00
30000097,30,0,0,0.00
28717132,3,0,0,0.00
26403274,10,0,0,0.00
29501627,8,0,0,0.00
18400225,4,0,0,0.00
32801059,5,0,0,0.00
19300102,9,0,0,0.00
28719397,8,0,0,0.00
29000010,4,0,0,0.00
26500396,6,0,0,0.00
1306749,3,0,0,0.00
45601881,4,0,0,0.00
6301453,17,0,0,0.00
28714689,5,0,0,0.00
10301758,2,0,0,0.00
28715708,4,0,0,0.00
8700114,8,0,0,0.00
12400431,2,0,0,0.00
20100327,2,0,0,0.00
44200003,8,0,0,0.00
9500152,2,0,0,0.00
1201473,20,0,0,0.00
21401562,3,0,0,0.00
17302009,6,0,0,0.00
14200194,2,0,0,0.00
19001026,6,0,0,0.00
15902292,2,0,0,0.00
47100023,7,0,0,0.00
7900354,12,0,0,0.00
21410065,2,0,0,0.00
7100428,10,0,0,0.00
12719579,6,0,0,0.00
12703628,10,0,0,0.00
2400897,4,0,0,0.00
18400222,5,0,0,0.00
1801990,25,0,0,0.00
12800833,2,0,0,0.00
19300015,12,0,0,0.00
14701520,13,0,0,0.00
2501889,12,0,0,0.00
22400165,16,0,0,0.00
28721160,2,0,0,0.00
43900023,7,0,0,0.00
21100431,2,0,0,0.00
10301553,2,0,0,0.00
9700357,2,0,0,0.00
19300045,6,0,0,0.00
26405147,7,0,0,0.00
14300175,12,0,0,0.00
19800011,2,0,0,0.00
26601629,4,0,0,0.00
18300428,2,0,0,0.00
60500004,4,0,0,0.00
26500183,5,0,0,0.00
12713498,19,0,0,0.00
12709721,2,0,0,0.00
27201522,2,0,0,0.00
21407678,2,0,0,0.00
23000181,28,0,0,0.00
26403996,2,0,0,0.00
22700578,13,0,0,0.00
8400193,2,0,0,0.00
16600011,4,0,0,0.00
26404010,3,0,0,0.00
19700100,26,0,0,0.00
20100205,3,0,0,0.00
47300208,28,0,0,0.00
12400478,3,0,0,0.00
14200115,2,0,0,0.00
19001589,2,0,0,0.00
14200191,2,0,0,0.00
45601089,3,0,0,0.00
14300107,6,0,0,0.00
5000402,26,0,0,0.00
28719211,8,0,0,0.00
44300032,2,0,0,0.00
23000144,3,0,0,0.00
21407885,2,0,0,0.00
29502166,8,0,0,0.00
12100754,2,0,0,0.00
15900740,2,0,0,0.00
18400110,4,0,0,0.00
28102339,17,0,0,0.00
3900924,3,0,0,0.00
25600108,2,0,0,0.00
2400312,2,0,0,0.00
12718868,4,0,0,0.00
1801305,33,0,0,0.00
28719742,8,0,0,0.00
28400955,4,0,0,0.00
5801346,2,0,0,0.00
57100092,15,0,0,0.00
30000122,14,0,0,0.00
12901271,2,0,0,0.00
37200159,5,0,0,0.00
10301725,2,0,0,0.00
26601322,5,0,0,0.00
12703042,2,0,0,0.00
43900045,3,0,0,0.00
55700055,2,0,0,0.00
27700501,12,0,0,0.00
12703127,4,0,0,0.00
5300381,2,0,0,0.00
9200310,6,0,0,0.00
28719739,2,0,0,0.00
37900067,6,0,0,0.00
26400298,6,0,0,0.00
19700025,7,0,0,0.00
7006340,2,0,0,0.00
12706737,2,0,0,0.00
3300254,10,0,0,0.00
1306956,4,0,0,0.00
38800016,4,0,0,0.00
21410656,8,0,0,0.00
28720203,2,0,0,0.00
17303068,2,0,0,0.00
14200311,2,0,0,0.00
15900761,2,0,0,0.00
31000213,18,0,0,0.00
13101202,2,0,0,0.00
28400775,3,0,0,0.00
28100641,6,0,0,0.00
3200376,8,0,0,0.00
51200093,2,0,0,0.00
20000080,2,0,0,0.00
12706998,4,0,0,0.00
20100188,3,0,0,0.00
5500097,5,0,0,0.00
25600194,2,0,0,0.00
44100024,4,0,0,0.00
12716637,2,0,0,0.00
22100057,6,0,0,0.00
15901097,2,0,0,0.00
26204764,2,0,0,0.00
26403759,2,0,0,0.00
27900018,8,0,0,0.00
13400823,2,0,0,0.00
1801582,2,0,0,0.00
10301288,2,0,0,0.00
20100255,2,0,0,0.00
12700645,8,0,0,0.00
15300343,6,0,0,0.00
2401341,4,0,0,0.00
6400259,13,0,0,0.00
37900085,4,0,0,0.00
29700009,6,0,0,0.00
21409687,14,0,0,0.00
4501468,3,0,0,0.00
3200249,4,0,0,0.00
45602470,4,0,0,0.00
19002093,4,0,0,0.00
2400343,19,0,0,0.00
29700033,5,0,0,0.00
28720686,7,0,0,0.00
26400276,2,0,0,0.00
43900030,5,0,0,0.00
29501824,10,0,0,0.00
55700025,3,0,0,0.00
15200354,7,0,0,0.00
31000858,18,0,0,0.00
8500281,4,0,0,0.00
15902171,6,0,0,0.00
51200031,2,0,0,0.00
55700087,2,0,0,0.00
5000753,11,0,0,0.00
26400120,2,0,0,0.00
12706500,2,0,0,0.00
10301303,3,0,0,0.00
28400698,4,0,0,0.00
12800512,13,0,0,0.00
28720251,2,0,0,0.00
28718093,4,0,0,0.00
13400107,6,0,0,0.00
35200190,2,0,0,0.00
4400532,20,0,0,0.00
19900058,2,0,0,0.00
28716537,4,0,0,0.00
28401332,2,0,0,0.00
6601078,6,0,0,0.00
14200241,2,0,0,0.00
50600002,24,0,0,0.00
43900031,4,0,0,0.00
6701083,15,0,0,0.00
12711963,2,0,0,0.00
26402541,5,0,0,0.00
26500394,2,0,0,0.00
26401663,2,0,0,0.00
19000866,4,0,0,0.00
51200032,2,0,0,0.00
10701078,5,0,0,0.00
32403799,4,0,0,0.00
12712689,11,0,0,0.00
13400828,2,0,0,0.00
6902298,2,0,0,0.00
17300665,2,0,0,0.00
3601323,10,0,0,0.00
28715463,17,0,0,0.00
17600858,11,0,0,0.00
26403671,6,0,0,0.00
7000852,6,0,0,0.00
2402980,2,0,0,0.00
6301434,5,0,0,0.00
17300102,4,0,0,0.00
19900026,2,0,0,0.00
12709575,8,0,0,0.00
31000145,9,0,0,0.00
29502011,2,0,0,0.00
6701155,8,0,0,0.00
10301825,2,0,0,0.00
26403799,2,0,0,0.00
1307316,8,0,0,0.00
13105274,2,0,0,0.00
2702348,9,0,0,0.00
32403732,6,0,0,0.00
15300350,2,0,0,0.00
17601840,15,0,0,0.00
17500011,6,0,0,0.00
28400750,3,0,0,0.00
2400257,2,0,0,0.00
26400525,5,0,0,0.00
42600186,8,0,0,0.00
12500426,2,0,0,0.00
3600854,3,0,0,0.00
14701498,5,0,0,0.00
7006403,11,0,0,0.00
28000168,5,0,0,0.00
27600063,4,0,0,0.00
10502184,5,0,0,0.00
26005932,2,0,0,0.00
16100335,2,0,0,0.00
28100788,20,0,0,0.00
12720777,8,0,0,0.00
2200983,7,0,0,0.00
10301489,2,0,0,0.00
19000858,2,0,0,0.00
12720178,32,0,0,0.00
19700120,2,0,0,0.00
11500123,17,0,0,0.00
23300509,3,0,0,0.00
14400053,9,0,0,0.00
25700230,12,0,0,0.00
14701920,5,0,0,0.00
26500189,2,0,0,0.00
19001105,6,0,0,0.00
14200437,2,0,0,0.00
6700760,4,0,0,0.00
29501945,2,0,0,0.00
28720522,4,0,0,0.00
6500997,4,0,0,0.00
4600693,16,0,0,0.00
16800344,2,0,0,0.00
26700015,4,0,0,0.00
17200913,3,0,0,0.00
22200025,10,0,0,0.00
1701190,4,0,0,0.00
34200311,4,0,0,0.00
26405167,5,0,0,0.00
21402550,3,0,0,0.00
13400122,2,0,0,0.00
12712143,7,0,0,0.00
21410889,4,0,0,0.00
28719691,2,0,0,0.00
31000855,24,0,0,0.00
17500441,2,0,0,0.00
9101143,2,0,0,0.00
28101159,2,0,0,0.00
28401076,10,0,0,0.00
6801310,4,0,0,0.00
51200087,4,0,0,0.00
6900727,6,0,0,0.00
1004257,2,0,0,0.00
14701897,9,0,0,0.00
5500324,13,0,0,0.00
2400260,17,0,0,0.00
28400757,6,0,0,0.00
1500230,8,0,0,0.00
55700106,2,0,0,0.00
22600070,8,0,0,0.00
26500212,2,0,0,0.00
26205526,2,0,0,0.00
24100023,8,0,0,0.00
10301650,9,0,0,0.00
32401461,8,0,0,0.00
13200563,4,0,0,0.00
21404012,10,0,0,0.00
12719347,9,0,0,0.00
19000565,2,0,0,0.00
27600362,4,0,0,0.00
28100026,2,0,0,0.00
12702132,10,0,0,0.00
20000657,2,0,0,0.00
29501783,11,0,0,0.00
13201284,6,0,0,0.00
32403555,2,0,0,0.00
26300094,5,0,0,0.00
19900059,2,0,0,0.00
3601512,3,0,0,0.00
17600579,4,0,0,0.00
26205629,6,0,0,0.00
1201401,16,0,0,0.00
1307330,6,0,0,0.00
8901572,6,0,0,0.00
47500024,5,0,0,0.00
12703116,2,0,0,0.00
23700027,2,0,0,0.00
12700671,2,0,0,0.00
19002459,2,0,0,0.00
21406570,14,0,0,0.00
13200368,3,0,0,0.00
57100048,9,0,0,0.00
21100446,2,0,0,0.00
4803243,2,0,0,0.00
50500021,2,0,0,0.00
29502783,8,0,0,0.00
2400495,18,0,0,0.00
14700204,6,0,0,0.00
28401072,4,0,0,0.00
26401001,3,0,0,0.00
31900002,19,0,0,0.00
7005850,15,0,0,0.00
19001104,4,0,0,0.00
12706446,6,0,0,0.00
28721129,4,0,0,0.00
45602160,2,0,0,0.00
10301717,2,0,0,0.00
9101663,8,0,0,0.00
28720780,14,0,0,0.00
21411785,2,0,0,0.00
51200070,2,0,0,0.00
12710476,3,0,0,0.00
21900329,3,0,0,0.00
1004278,6,0,0,0.00
20100165,3,0,0,0.00
28400749,25,0,0,0.00
12700767,5,0,0,0.00
6200971,12,0,0,0.00
50600074,25,0,0,0.00
19001504,2,0,0,0.00
5500326,4,0,0,0.00
15300174,2,0,0,0.00
26500209,2,0,0,0.00
25100340,37,0,0,0.00
16900183,3,0,0,0.00
3701559,14,0,0,0.00
13300765,6,0,0,0.00
11500325,2,0,0,0.00
50500213,2,0,0,0.00
2400333,29,0,0,0.00
28719151,2,0,0,0.00
26500450,17,0,0,0.00
18001166,7,0,0,0.00
21408731,6,0,0,0.00
15300313,2,0,0,0.00
21100407,8,0,0,0.00
14300204,2,0,0,0.00
14700028,10,0,0,0.00
49400048,42,0,0,0.00
6301192,3,0,0,0.00
16200287,3,0,0,0.00
7101526,9,0,0,0.00
26700085,4,0,0,0.00
21411844,6,0,0,0.00
29900030,2,0,0,0.00
10700458,8,0,0,0.00
32801047,4,0,0,0.00
19001533,2,0,0,0.00
11200017,4,0,0,0.00
26402188,15,0,0,0.00
1004085,5,0,0,0.00
14300104,4,0,0,0.00
28718746,2,0,0,0.00
12701388,5,0,0,0.00
10700777,3,0,0,0.00
13300620,5,0,0,0.00
13201048,13,0,0,0.00
30500026,14,0,0,0.00
21401449,5,0,0,0.00
8200451,4,0,0,0.00
18200002,17,0,0,0.00
10301500,2,0,0,0.00
16900149,4,0,0,0.00
28715779,5,0,0,0.00
3500295,6,0,0,0.00
35200197,2,0,0,0.00
19001095,6,0,0,0.00
56300132,4,0,0,0.00
26027173,2,0,0,0.00
37900013,12,0,0,0.00
13000014,28,0,0,0.00
12300682,24,0,0,0.00
28720354,3,0,0,0.00
19001574,2,0,0,0.00
4803851,7,0,0,0.00
21409343,2,0,0,0.00
12201720,2,0,0,0.00
12711547,12,0,0,0.00
12719678,6,0,0,0.00
11200263,2,0,0,0.00
26023816,2,0,0,0.00
13300658,2,0,0,0.00
5500297,3,0,0,0.00
10301506,9,0,0,0.00
20000077,6,0,0,0.00
6301563,2,0,0,0.00
50500233,4,0,0,0.00
13200438,14,0,0,0.00
26401580,6,0,0,0.00
8800854,10,0,0,0.00
2402908,7,0,0,0.00
3200221,35,0,0,0.00
21408659,2,0,0,0.00
51200088,6,0,0,0.00
1004847,8,0,0,0.00
26500353,3,0,0,0.00
28710655,2,0,0,0.00
30600099,2,0,0,0.00
10200602,2,0,0,0.00
26600175,2,0,0,0.00
32401263,21,0,0,0.00
19300006,7,0,0,0.00
17300646,7,0,0,0.00
7203055,3,0,0,0.00
12714335,2,0,0,0.00
12301369,7,0,0,0.00
2402855,2,0,0,0.00
5500012,7,0,0,0.00
21402391,3,0,0,0.00
26403614,3,0,0,0.00
12712844,14,0,0,0.00
49700015,21,0,0,0.00
4700390,5,0,0,0.00
27400002,11,0,0,0.00
15300258,6,0,0,0.00
19001327,4,0,0,0.00
28704508,2,0,0,0.00
7004166,5,0,0,0.00
35108727,2,0,0,0.00
12715240,2,0,0,0.00
26404926,2,0,0,0.00
26201951,4,0,0,0.00
12718032,2,0,0,0.00
3700911,3,0,0,0.00
4700607,4,0,0,0.00
17500943,2,0,0,0.00
21408572,4,0,0,0.00
14300060,2,0,0,0.00
12800513,12,0,0,0.00
34600049,6,0,0,0.00
20100232,5,0,0,0.00
13901408,4,0,0,0.00
26700076,6,0,0,0.00
56300151,4,0,0,0.00
28714599,4,0,0,0.00
29501932,14,0,0,0.00
5801491,11,0,0,0.00
26204801,4,0,0,0.00
11400498,5,0,0,0.00
28400401,7,0,0,0.00
28100646,6,0,0,0.00
5801701,24,0,0,0.00
7005317,13,0,0,0.00
19300126,11,0,0,0.00
2402781,5,0,0,0.00
26402468,2,0,0,0.00
13102051,8,0,0,0.00
6301935,4,0,0,0.00
51200083,10,0,0,0.00
1004477,13,0,0,0.00
4600534,17,0,0,0.00
13000127,9,0,0,0.00
28722063,8,0,0,0.00
50500079,4,0,0,0.00
28704524,4,0,0,0.00
26402718,5,0,0,0.00
49400047,19,0,0,0.00
26202560,11,0,0,0.00
21401306,6,0,0,0.00
12700840,8,0,0,0.00
12700462,2,0,0,0.00
5100520,10,0,0,0.00
28718294,9,0,0,0.00
10700960,5,0,0,0.00
13105247,6,0,0,0.00
21409234,12,0,0,0.00
4800545,2,0,0,0.00
19001075,2,0,0,0.00
5400602,7,0,0,0.00
3300527,30,0,0,0.00
1500356,7,0,0,0.00
2800162,2,0,0,0.00
37600069,2,0,0,0.00
37900149,6,0,0,0.00
12712692,16,0,0,0.00
6301464,8,0,0,0.00
12716499,6,0,0,0.00
12704660,2,0,0,0.00
10700965,4,0,0,0.00
21407634,5,0,0,0.00
5301560,2,0,0,0.00
24300184,2,0,0,0.00
1701126,2,0,0,0.00
32800314,4,0,0,0.00
19001079,4,0,0,0.00
13700338,6,0,0,0.00
26203894,29,0,0,0.00
17601662,6,0,0,0.00
5000311,21,0,0,0.00
19700125,4,0,0,0.00
10900206,2,0,0,0.00
17700496,14,0,0,0.00
28717821,6,0,0,0.00
29501921,4,0,0,0.00
9100655,6,0,0,0.00
19100267,23,0,0,0.00
26204466,2,0,0,0.00
25509856,2,0,0,0.00
11500576,10,0,0,0.00
3701505,2,0,0,0.00
5301021,8,0,0,0.00
19700020,7,0,0,0.00
43900022,4,0,0,0.00
17700338,7,0,0,0.00
13500039,4,0,0,0.00
14300178,3,0,0,0.00
7101475,2,0,0,0.00
14701455,11,0,0,0.00
17500796,4,0,0,0.00
37800087,2,0,0,0.00
1801763,13,0,0,0.00
28100785,2,0,0,0.00
14700278,11,0,0,0.00
32403928,9,0,0,0.00
6301466,3,0,0,0.00
19300007,27,0,0,0.00
8200529,2,0,0,0.00
8500067,23,0,0,0.00
7900115,4,0,0,0.00
14300198,8,0,0,0.00
7200718,2,0,0,0.00
10900190,2,0,0,0.00
10701171,3,0,0,0.00
21401287,8,0,0,0.00
28401059,5,0,0,0.00
28716431,2,0,0,0.00
34200043,2,0,0,0.00
17601152,6,0,0,0.00
28400037,8,0,0,0.00
7000160,2,0,0,0.00
13400387,2,0,0,0.00
13900047,2,0,0,0.00
21403552,7,0,0,0.00
12719144,2,0,0,0.00
13200846,4,0,0,0.00
21411129,4,0,0,0.00
10700022,11,1,0,0.00
11500188,5,0,0,0.00
4900433,4,0,0,0.00
42200007,14,0,0,0.00
32402989,2,0,0,0.00
13300626,2,0,0,0.00
26403505,5,0,0,0.00
26402736,4,0,0,0.00
18900019,2,0,0,0.00
19000979,4,0,0,0.00
16200274,6,0,0,0.00
10900087,6,0,0,0.00
12714804,8,0,0,0.00
19300010,13,0,0,0.00
27600136,14,0,0,0.00
24100814,2,0,0,0.00
47300244,7,0,0,0.00
26601236,25,0,0,0.00
28710360,2,0,0,0.00
26403766,2,0,0,0.00
28715521,4,0,0,0.00
13700342,10,0,0,0.00
28718918,5,0,0,0.00
26012011,4,0,0,0.00
37900025,5,0,0,0.00
