user_id,user_session,total_events
501207556,68a7dbc6-716b-4c9e-8ec8-08f05c5bc947,9
501235705,214fce8a-4c05-4b9c-99dc-ff48859db91e,22
501235705,58d715b3-685f-4984-aea4-959d6581c9eb,1
501372247,1720e7f2-8f8f-4f06-87f5-093df7807dcb,2
501372247,bd33dd07-844b-4745-888c-148d51d9c3cd,14
501383226,f63530e8-fc38-4eb6-8c23-96b0d2018811,9
501385277,56b22281-c646-4dc4-91ad-157d8c847c63,2
501458365,34becd6a-458b-4bce-9c26-dc32398129fe,2
501458365,4fc14c34-82d9-48b2-a061-4f100947182d,2
501458365,618de451-a00b-4ea6-9f86-a3fc3e24b8a5,1
501458365,ad5bef5c-920a-4d5e-80c9-d342da679792,2
501458365,c23f62bd-77a9-464f-b6d0-f65304df592a,2
501584215,03cab7bd-1419-4649-a05d-438d0339c3f6,2
501584215,63ef8738-35f3-421e-80b9-31051afbbdeb,2
501584256,7d9b573d-68ca-4f1d-88b1-e7cd1f021a0c,2
501662626,0325e700-08ea-47e5-a3be-b6e20861f1da,1
501735582,446aa8f6-b9e0-48f6-80be-5dd4d433ad8d,3
501939521,0070fc3c-7f11-45d9-be01-a61bff20e881,2
501981559,177eec83-97f6-461d-b56a-8d3611aac535,5
501981559,e6b9ddc8-8740-4aa8-9395-e44ee5ad965e,1
502012092,38ea6385-b689-4e9a-9b25-4d47e7beeee8,3
502012092,cceefe17-117e-44fa-b253-69c07cd6a433,2
502027055,a4f96ed9-f147-46bd-ac2a-f30135a9bc69,2
502046619,0312e81b-47ba-4f6c-8374-405d11271848,3
502079111,6b815307-7e70-45aa-ba51-a283963f7e7f,2
502079111,9ffe97f9-14a0-4c40-82e7-b58a66450171,2
502079111,f53c9bb3-1146-49ea-97bc-6d97a85788e3,2
502108428,a4267b88-e6c0-42e1-937e-826e0ef29483,8
502116641,440a529e-9d7e-4306-9bb8-05c1ee05bf99,2
502188184,c0ee669e-5b60-4b7c-8bdd-65c7919b1f8d,2
502205643,f03e2b48-6261-4533-b8df-a6d45e5705d4,2
502206879,fb690297-b15c-4182-b866-4acba767b98a,20
502364435,79989ae6-209c-42f4-bd28-e0cb80a8fe33,2
502364435,b5cc9ab6-edd8-4a87-a8e3-f2c412674693,2
502401155,a0bafab4-8a0e-45ad-95ea-d73d05623814,2
502609475,262c5af6-a2d5-495d-b26c-5d6be3261917,1
502709422,27185a63-0876-43cb-bc64-471881ed1d5f,1
502709422,38864dd4-0d43-4d2e-8c86-11557717d045,2
502782991,4389d5d4-b373-4a6a-aab2-84f13ac08ffa,22
502828026,8b5b5240-7991-d6e5-7fe0-0904274e6bc4,2
502870759,e00dd948-cd43-4684-9688-3b97e2bf64d4,4
502903260,2c0dbe4a-a8a9-4233-a8e4-0640b2dc5b48,2
503182609,4102fd51-091a-42b3-9010-4e5da3db1026,2
503187604,97de9e91-a8f1-4c2a-94c6-b394abf3e297,2
503187604,ea85da84-ef62-493c-9d7b-270ea83672a2,2
503216217,90bdc6a8-59fc-4cda-b593-ab13c63c47d4,2
503258163,2414f5d1-17b6-4d89-8d48-d5a7ca05dae0,2
503313197,49bfee3d-a5b9-4b5f-9100-183a7508f051,1
503346652,1ea8ce26-e2e1-a4a3-839d-5c669faec4e7,14
503346652,2e93b039-734f-46f8-a0d3-018a64f58244,14
503347063,33461dec-339c-4c84-87b9-699b481437a9,2
503347063,fa98c2dc-fc8f-4bff-b88e-c1a5c4516530,2
503347063,fda54f5c-b52d-4637-88fe-47d32a57fb4a,2
503354928,c12fe393-e36a-4714-b237-aea8a10cc7b2,2
503619227,4bc56817-60ae-47cf-86f5-0a9f0ac4ace2,2
503619227,7063fd06-73d9-44f4-a976-869a561579be,11
503676989,b96d35da-7716-4866-84c4-2c0c913e560c,4
503712613,fd60ad95-bec7-4d9d-915c-32b45e7e2840,1
503749989,1d7fb234-2341-4eb1-888f-ad0aecf71e8b,1
503757782,d2338de6-15ba-4b39-8379-732438a68211,2
503856300,9059b3e8-e188-4033-949e-730d4fcac3be,4
503856300,d3ab243c-dde3-4009-8803-f29165a26820,24
503865723,5533376b-2129-4d3d-a828-3ff3e54ed41f,2
503865723,ac02d304-7545-4ea1-b297-ef5152bd9f07,1
503919917,89b87112-d34d-447b-bf22-da67f57b2593,2
503941521,d9a300af-f0dd-4ed6-8cfe-18994185b6dc,4
503955921,c4d3719a-fb90-4da2-81bf-f65ac93cff99,4
503956081,3cf16481-ebff-462f-bec6-ffa184a3e94b,10
504043156,0af5935e-e13e-4f1b-9c84-426b28b15bca,2
504043156,67b38acf-cf53-4406-9a73-1da445f441f3,2
504043156,f53358df-1d19-44ad-bfa1-a3d5ac5b78f1,6
504105065,0e78e005-6954-43ab-beb8-0cfa5743ba81,2
504125859,6f10c2bc-1416-44a1-9c5c-66ef435ea8db,1
504211862,a435e3aa-4dfb-4285-8fb7-d2e851be29ee,2
504213327,bc53e2bd-04f6-4d24-9ebc-264f7c3a281c,4
504365010,f45288ff-2b60-489b-b42e-96f7e106386b,34
504402688,1cea79df-63a5-41e3-ba7b-582c0207046e,12
504479987,ff72f4c8-b31d-4298-87cf-ca9f700bbfc5,2
504533956,ec7d2d30-c53d-465a-802b-94223ceb5229,1
504568072,68a2ccde-2284-47f7-91ad-3834b533e442,2
504619054,e209dbcd-286a-4a90-b854-75a1e9266b4f,2
504624561,f438b3b3-2c76-4198-9f7a-8695b7ce724a,6
504632702,0f50ad7c-6b5d-4dd5-b79d-bf46775597e8,1
504779024,94cc1473-24d9-4ba4-b8f3-a75bd2cd03b4,4
504819239,c15f749b-02bb-4f21-9e7e-ee8342793196,2
504861560,9f04358c-27f2-4bd8-ba06-d6c1cb5fd62e,4
504874549,d5772c4a-8f10-4392-994d-196e5fb21b87,4
504881295,0999e10f-0bde-4f2d-991b-bc88b273a388,2
505055637,c248c7f1-9e4b-4771-a1bf-b961f21cbd3d,18
505115302,945ae5f6-3679-4446-9474-c7ae829dcfb3,1
505206708,283bf38c-6449-41ba-9e3d-ed6c586d7112,6
505229736,c9807d3e-f25c-4d04-8c83-744e4990c48e,4
505355037,e406ccbd-7978-4632-be2d-1a4efb2b8012,2
505423683,ebe2dbad-a4bd-4651-be0b-56ff70c3ca65,1
505489547,10f8bda7-a0b6-4e39-899c-01bedafdc076,2
505561548,65400ecf-ec5e-4f4a-aaa3-340a0c75cea5,2
505561548,f581b7d2-a0a3-4443-9742-9417dc661ea5,2
505573476,f9b0560d-e531-4b3c-b7c9-724e9cac758a,2
505712926,d246b3b3-1490-4236-8ef2-dc096a6eb60f,3
505774664,e698e709-6aca-4f01-8299-9a5799cbbbca,2
505842350,9c04412a-a04d-41e6-9c3d-3c2310ee79a1,14
505852383,8a100db3-5364-4352-aea2-39f647853135,4
505852383,f90a49fc-19bc-43a0-9a30-88c1947e56bb,1
505877126,f095b77f-dabf-4e2a-895a-dedf58175179,4
505877345,61e673c1-dbb9-4f19-8556-ef7b469ab2a3,3
505882739,f03fa01b-7ab6-4bd8-8d5a-60721ac3cf04,6
505884260,9fd1973b-1638-4f90-a11b-675c439f7dcc,1
505903833,2506d464-a6ca-4ba2-8ae0-5154d0c74d2a,4
505982342,472c0b71-1f07-4c21-b826-40f9d0fdafeb,1
506018752,a9d9e904-9c41-4b86-95dc-cc172599ce52,2
506082037,f4798497-38d6-4a34-993d-844c710df189,3
506158818,87b226f0-9329-4acd-827d-45c18ab4a6a3,8
506202413,d9b39966-da43-44da-a2f3-c38102951bcf,1
506312060,a9bb4447-445b-456c-9263-54bb9b7650dc,4
506328577,faf87b4a-902b-49d1-ab09-79d7f4a97930,4
506356281,844be95a-d647-4f32-9a64-4f56300ad618,1
506494130,33d1a773-9813-4327-b164-f9a55e7dfe9d,1
506508410,26fe4597-cb6b-47cc-a015-0e481715e252,3
506601860,3f2e59d4-c0a7-4ff0-9389-18655079b44c,2
506737275,8e2895e9-f168-4d86-9956-5317064099b0,6
506865650,d4777c4d-befd-4558-9dec-e2e82ef57815,28
506885070,38ab9e81-ef16-4aea-a17a-3705fb4b1a8e,2
506885070,3ab10d92-7dcf-4a1d-98cc-f957e3a97231,1
506885070,819c89b5-f2d2-4a09-ba9e-6202c43803f7,1
506885070,c1fcb2c7-2d89-4f69-8e12-af332c739681,2
506893431,a0ccdc58-68c5-4730-a55e-57d0fb27c8f9,2
506911432,bdabf665-1c32-478d-af5c-956a4f7d5429,2
507185744,87ebb1d4-8620-4ee8-b34f-05bcd7e36cc2,6
507223841,e528163e-0005-4b64-8b6f-1b2c857c38de,2
507235200,ccc01f12-e641-41fe-b27f-33a9fab5a316,2
507265483,31686f23-6663-45a8-b9c1-fe465a5235f4,2
507268196,2904a5a6-bd75-4f23-a0b8-c4cd9627019e,1
507364833,a524b4c6-b62e-42a3-a75d-f642cea31b9c,2
507388081,091d1ccc-b4ae-47a1-94ca-5070f4c665db,26
507388081,2fd0ed35-fc5a-4d09-a46b-3f18fc3978ff,12
507412213,31d1aeec-5aef-41eb-bd21-002eb29393a3,4
507412213,58d56855-710f-4000-8a0c-1a1c701af368,8
507412213,974316d5-718c-5f8a-abdd-7a3b14edf691,2
507413308,010bcadb-aa3a-452d-8ade-2664014a19f4,10
507457416,9c21bf4d-4fd6-45ad-93ed-ddc95860e0f9,8
507523635,77423838-1a4b-4371-a127-4f1ca491b6db,7
507607849,367349f0-1078-47e2-8680-d49425ad86a4,4
507607849,c762c423-57b4-4b74-bde3-f1e85e118b07,6
507607849,fb55163c-43c2-4250-9ebe-8f43101cd7d8,2
507612828,90b816f0-a843-4d57-9ec9-8fed1391996b,2
507618581,d1dead09-36cc-480e-a7bf-39aab2ce6deb,12
507619315,4fa550cb-329f-495b-84c0-5de5914e1c1e,2
507665157,bd707d58-ce50-4700-a4ad-a3abb9308ed8,2
507709990,04771736-db25-42a3-a4aa-52127ed350df,2
507745581,02ec6709-eab6-42a9-90f9-16953000c153,2
507987522,10772353-8709-43b3-a439-1387ee142eb1,2
507991133,4fa8e419-a9ac-45aa-991e-83bb60ab87d1,2
507991133,6ac60c70-c809-498e-8479-a97ed15c2735,2
507992477,6d28d561-6c0b-4260-9519-0a2b404f321a,2
508405200,5a8fdd79-3396-478d-8633-384b826fee7f,4
